Product Number,Name,Price,Original Price,Ratings,Viewers
98,"Sony X85K 43"" 4K UHD HDR LED Smart Google TV (KD43X85K)",0.007217244350182245,819.99,4.61,0.012881127991762803
99,"Sony 75"" 4K UHD HDR LED Smart Google TV (XR75X90L)",0.022031909387102287,2799.99,5.0,2.101325936666036e-05
100,"Samsung 50"" 4K UHD HDR LED Tizen Smart TV (UN50CU7000FXZC)",0.005515559852698185,649.99,4.63,0.024543486940259304
101,"Samsung 50"" 4K UHD HDR QLED Smart TV (QN50Q60CAFXZC)",0.007517541614444137,849.99,4.77,0.009918258421063692
102,"Open Box - Samsung 65"" 4K UHD HDR LED Tizen Smart TV (UN65TU690TFXZC)",0.005395440946993429,719.99,5.0,4.202651873332072e-05
103,"Sony Bravia XR 65"" 4K UHD HDR OLED Smart Google TV (XR65A95L)",0.049058663170672645,4999.99,0.0,0.0
104,"TCL 65"" Q-Class 4K UHD HDR QLED Smart Google TV (65Q750G-CA)",0.009019027935753602,1099.99,4.68,0.004370757948265355
105,"Open Box - Samsung 32"" 720p HD LED Tizen Smart TV (UN32M4500BFXZC)",0.000810902712595198,195.99,3.71,0.0002941856311332451
106,"LG 42"" 4K UHD HDR OLED webOS Evo ThinQ AI Smart TV (OLED42C3PUA)",0.015024973220991458,1699.99,4.75,0.003992519279665469
107,"TCL 32"" S-Class 720p HD LED Roku OS Smart TV (32S250R-CA)",0.0006005945285237855,179.98,4.76,0.0007985038559330938
108,"Samsung 32"" 4K UHD HDR QLED Smart TV (QN32Q60CAFXZC)",0.0050150644122616975,649.99,4.77,0.00754376011263107
109,"Samsung 98"" 4K UHD HDR QLED Tizen Smart TV (QN98Q80CAFXZC)",0.09910820721432145,10999.99,0.0,0.0
110,"TCL 6-Series 75"" 4K UHD HDR QLED Roku OS Smart TV (75R635-CA)",0.016025964101864434,1999.99,4.34,0.009203807602597239
111,"LG 48"" 4K UHD HDR OLED webOS Evo ThinQ AI Smart TV (OLED48C3PUA)",0.016025964101864434,1799.99,4.68,0.005148248544831788
112,"LG 65"" 4K UHD HDR QNED webOS Smart TV (65QNED80URA)",0.01202200057837253,1599.99,4.72,0.0025636176427325645
113,"LG 75"" 4K UHD HDR LED webOS Smart TV (75UQ7590PUB)",0.01202200057837253,1497.99,4.51,0.01962638424846078
114,"Sony 85"" 4K UHD HDR LED Smart Google TV (KD85X77L)",0.019028936744483364,2199.99,5.0,2.101325936666036e-05
115,"Samsung 43"" 4K UHD HDR Neo QLED Tizen Smart TV (QN43QN90CAFXZC)",0.014023982340118481,1699.99,4.72,0.0011977557838996407
116,"TCL 65"" QM-Class 4K UHD HDR QLED Smart Google TV (65QM850G-CA)",0.013022991459245506,1399.99,4.68,0.0026056441614658848
117,"Open Box - Samsung 55"" 4K UHD HDR LED Tizen Smart TV (UN55TU690TFXZC)",0.004114172619476019,509.99,4.0,2.101325936666036e-05
118,"LG G3 77"" 4K UHD HDR OLED evo Gallery webOS Smart TV (OLED77G3PUA)",0.054063617575037526,5999.99,4.72,0.0034461745361322993
119,"Insignia 70"" 4K UHD HDR LCD Fire OS Smart TV (NS-70F301CA23)",0.00531536167652359,799.99,5.0,2.101325936666036e-05
120,"Samsung The Frame 85"" 4K UHD HDR QLED Tizen Smart TV (QN85LS03BAFXZC)",0.047056681408926694,5499.99,4.59,0.010359536867763558
121,"Toshiba 65"" 4K UHD HDR LED Smart TV (65C350KC)",0.008518532495317114,949.99,4.5,8.405303746664145e-05
122,"Samsung 65"" 4K UHD HDR Neo QLED Tizen Smart TV (QN65QN90CAFXZC)",0.026035872910594192,3299.99,4.83,0.002206392233499338
123,"TCL 65"" Q-Class 4K UHD HDR QLED Smart Google TV (65Q650G-CA)",0.006016055293134673,749.99,4.79,0.0026056441614658848
124,"Samsung 65"" 4K UHD NEO QLED Tizen OS Smart TV (QN65QN85CAFXZC)",0.02103091850622931,2499.99,4.58,0.0022274054928659985
125,"Samsung 43"" 4K UHD HDR QLED Smart TV (QN43Q60CAFXZC)",0.006516550733571162,749.99,4.73,0.009140767824497258
126,"Sony 55"" 4K UHD HDR LED Smart Google TV (XR55X90L)",0.014023982340118481,1599.99,5.0,6.303977809998108e-05
127,"Insignia 24"" 720p LED TV (NS-24D310CA21)",0.001511596329206281,249.99,4.19,0.0003362121498665658
128,"Open Box - Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q60BAFXZC)",0.007317343438269543,949.99,0.0,0.0
129,"LG 70"" 4K UHD HDR LED webOS Smart TV (70UQ7590PUB)",0.009019027935753602,1112.99,4.52,0.018806867133161025
130,"Samsung The Frame 32"" 1080p HD HDR QLED Tizen Smart TV (QN32LS03CBFXZC)",0.007017046174007649,799.99,0.0,0.0
131,"Open Box - Samsung 70"" 4K UHD HDR LED Tizen OS Smart TV (UN70TU6985FXZC)",0.006016055293134673,699.99,2.33,6.303977809998108e-05
132,"Samsung 85"" 4K UHD HDR QLED Smart TV (QN85Q60CAFXZC)",0.023032900267975265,2899.99,4.79,0.007711866187564353
133,TCL 85” S4 S-Class 4K UHD HDR LED Smart Google TV (85S450G-CA),0.01202200057837253,1499.99,4.62,0.00115572926516632
134,"LG G3 55"" 4K UHD HDR OLED evo Gallery webOS Smart TV (OLED55G3PUA)",0.028037854672340143,3099.99,4.69,0.002836790014499149
135,"LG 65"" 4K UHD HDR QNED webOS Smart TV (65QNED85UQA)",0.016025964101864434,2199.99,4.69,0.007186534703397844
136,"LG 50"" 4K UHD HDR LED webOS Smart TV (50UQ7590PUB)",0.005515559852698185,649.99,3.53,0.0006303977809998109
137,"LG 48"" 4K UHD HDR OLED webOS Evo ThinQ AI Smart TV (OLED48C2PUA)",0.016025763903688258,1699.97,4.75,0.06608670070814684
138,"Samsung 43"" 4K UHD HDR LED Tizen Smart TV (UN43CU8000FXZC)",0.0050150644122616975,649.99,4.64,0.0069974153690979006
139,"Samsung 55"" 4K UHD HDR LED Tizen Smart TV (UN55CU8000FXZC)",0.007017046174007649,849.99,4.61,0.009434953455630503
140,"Samsung 77"" 4K UHD HDR OLED Tizen Smart TV (QN77S90CAFXZC)",0.04105073612368884,4799.99,4.75,0.0036352938704322427
141,"Sony X80K 75"" 4K UHD HDR LED Smart Google TV (KD75X80K)",0.014023982340118481,1499.99,4.68,0.01212465065456303
142,"LG NanoCell 70"" 4K UHD HDR LED webOS Smart TV (70NANO75UQA)",0.010020018816626577,1099.99,4.34,0.012334783248229633
143,"Sony 50"" 4K UHD HDR LED Smart Google TV (KD50X77L)",0.006016055293134673,699.99,0.0,0.0
144,"Sony BRAVIA XR A90K 48"" 4K UHD HDR OLED Smart Google TV (XR48A90K)",0.018027945863610385,1899.99,4.71,0.012649982138729539
145,"Sony 65"" 4K UHD HDR Mini-LED Smart Google TV (XR65X93L)",0.029038845553213122,3099.99,4.84,0.0012818088213662822
146,"LG 55"" 4K UHD HDR LED webOS Smart TV (55UQ7590PUB)",0.006016055293134673,699.99,3.48,0.0009666099308663767
147,"Sony BRAVIA XR 100"" 4K UHD HDR LED Google Smart TV (XR100X92)",0.1391478424492405,19999.99,3.62,0.0002731723717665847
148,"Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75CU7000FXZC)",0.014023982340118481,1499.99,4.66,0.023366744415726323
149,"Samsung 98"" 8K UHD HDR QLED Tizen Smart TV (QN98Q900RBFXZC)",1.0,99999.99,3.91,0.003593267351698922
150,"Sony X80K 55"" 4K UHD HDR LED Smart Google TV (KD55X80K)",0.008518532495317114,949.99,4.74,0.015381705856395386
151,"Hisense R63G 55"" 4K UHD HDR LED Roku Smart TV (55R63G)",0.003513578090952233,449.99,0.0,0.0
